batch_name,set_or_batch_number,local_image_filename,safe_hosted_filename,local_image_path,relative_hosting_path,public_image_url,image_position,image_size_bytes,hosting_status,notes
fw88thset_batch_32,88,fw88thset_batch_32_3xl-plush-and-gorgeous-morning-peacock-vintage-chenille-bath_img09_2026-05-27_112937.png,fw88thset-batch-32_09_fw88thset-batch-32-3xl-plush-and-gorgeous-morning-peacock-vintage-chen.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw88thset_batch_32/Cropped_Images/fw88thset_batch_32_3xl-plush-and-gorgeous-morning-peacock-vintage-chenille-bath_img09_2026-05-27_112937.png,images/fw88thset-batch-32_09_fw88thset-batch-32-3xl-plush-and-gorgeous-morning-peacock-vintage-chen.jpg,,9,182502,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw88thset_batch_32,88,fw88thset_batch_32_3xl-plush-and-gorgeous-morning-peacock-vintage-chenille-bath_img10_2026-05-27_112943.png,fw88thset-batch-32_10_fw88thset-batch-32-3xl-plush-and-gorgeous-morning-peacock-vintage-chen.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw88thset_batch_32/Cropped_Images/fw88thset_batch_32_3xl-plush-and-gorgeous-morning-peacock-vintage-chenille-bath_img10_2026-05-27_112943.png,images/fw88thset-batch-32_10_fw88thset-batch-32-3xl-plush-and-gorgeous-morning-peacock-vintage-chen.jpg,,10,235392,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw89thset_batch_33,89,fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img01_2026-05-27_112746.png,fw89thset-batch-33_01_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw89thset_batch_33/Cropped_Images/fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img01_2026-05-27_112746.png,images/fw89thset-batch-33_01_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,,1,262142,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw89thset_batch_33,89,fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img02_2026-05-27_112751.png,fw89thset-batch-33_02_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw89thset_batch_33/Cropped_Images/fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img02_2026-05-27_112751.png,images/fw89thset-batch-33_02_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,,2,197867,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw89thset_batch_33,89,fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img03_2026-05-27_112756.png,fw89thset-batch-33_03_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw89thset_batch_33/Cropped_Images/fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img03_2026-05-27_112756.png,images/fw89thset-batch-33_03_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,,3,164882,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw89thset_batch_33,89,fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img04_2026-05-27_112800.png,fw89thset-batch-33_04_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw89thset_batch_33/Cropped_Images/fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img04_2026-05-27_112800.png,images/fw89thset-batch-33_04_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,,4,185102,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw89thset_batch_33,89,fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img05_2026-05-27_112805.png,fw89thset-batch-33_05_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw89thset_batch_33/Cropped_Images/fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img05_2026-05-27_112805.png,images/fw89thset-batch-33_05_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,,5,155058,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw89thset_batch_33,89,fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img06_2026-05-27_112809.png,fw89thset-batch-33_06_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw89thset_batch_33/Cropped_Images/fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img06_2026-05-27_112809.png,images/fw89thset-batch-33_06_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,,6,195677,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw89thset_batch_33,89,fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img07_2026-05-27_112813.png,fw89thset-batch-33_07_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw89thset_batch_33/Cropped_Images/fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img07_2026-05-27_112813.png,images/fw89thset-batch-33_07_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,,7,204033,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw89thset_batch_33,89,fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img08_2026-05-27_112818.png,fw89thset-batch-33_08_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw89thset_batch_33/Cropped_Images/fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img08_2026-05-27_112818.png,images/fw89thset-batch-33_08_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,,8,224322,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw89thset_batch_33,89,fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img09_2026-05-27_112822.png,fw89thset-batch-33_09_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw89thset_batch_33/Cropped_Images/fw89thset_batch_33_small-plushly-tufted-and-heavy-lollipop-flower-garden-vintag_img09_2026-05-27_112822.png,images/fw89thset-batch-33_09_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,,9,193054,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw90thset_batch_34,90,fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img01_2026-05-27_145333.png,fw90thset-batch-34_01_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw90thset_batch_34/Cropped_Images/fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img01_2026-05-27_145333.png,images/fw90thset-batch-34_01_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,,1,241849,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw90thset_batch_34,90,fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img02_2026-05-27_145339.png,fw90thset-batch-34_02_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw90thset_batch_34/Cropped_Images/fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img02_2026-05-27_145339.png,images/fw90thset-batch-34_02_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,,2,231869,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw90thset_batch_34,90,fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img03_2026-05-27_145344.png,fw90thset-batch-34_03_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw90thset_batch_34/Cropped_Images/fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img03_2026-05-27_145344.png,images/fw90thset-batch-34_03_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,,3,193065,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw90thset_batch_34,90,fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img04_2026-05-27_145349.png,fw90thset-batch-34_04_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw90thset_batch_34/Cropped_Images/fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img04_2026-05-27_145349.png,images/fw90thset-batch-34_04_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,,4,224748,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw90thset_batch_34,90,fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img05_2026-05-27_145353.png,fw90thset-batch-34_05_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw90thset_batch_34/Cropped_Images/fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img05_2026-05-27_145353.png,images/fw90thset-batch-34_05_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,,5,174018,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw90thset_batch_34,90,fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img06_2026-05-27_145358.png,fw90thset-batch-34_06_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw90thset_batch_34/Cropped_Images/fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img06_2026-05-27_145358.png,images/fw90thset-batch-34_06_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,,6,215546,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw90thset_batch_34,90,fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img07_2026-05-27_145403.png,fw90thset-batch-34_07_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw90thset_batch_34/Cropped_Images/fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img07_2026-05-27_145403.png,images/fw90thset-batch-34_07_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,,7,163140,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw90thset_batch_34,90,fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img08_2026-05-27_145407.png,fw90thset-batch-34_08_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw90thset_batch_34/Cropped_Images/fw90thset_batch_34_large-super-soft-canary-yellow-vintage-chenille-bathrobe-upc_img08_2026-05-27_145407.png,images/fw90thset-batch-34_08_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,,8,225619,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw92ndset_batch_35,92,fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img01_2026-05-27_145052.png,fw92ndset-batch-35_01_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw92ndset_batch_35/Cropped_Images/fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img01_2026-05-27_145052.png,images/fw92ndset-batch-35_01_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,,1,250518,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw92ndset_batch_35,92,fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img02_2026-05-27_145057.png,fw92ndset-batch-35_02_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw92ndset_batch_35/Cropped_Images/fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img02_2026-05-27_145057.png,images/fw92ndset-batch-35_02_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,,2,226370,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw92ndset_batch_35,92,fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img03_2026-05-27_145101.png,fw92ndset-batch-35_03_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw92ndset_batch_35/Cropped_Images/fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img03_2026-05-27_145101.png,images/fw92ndset-batch-35_03_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,,3,166010,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw92ndset_batch_35,92,fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img04_2026-05-27_145109.png,fw92ndset-batch-35_04_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw92ndset_batch_35/Cropped_Images/fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img04_2026-05-27_145109.png,images/fw92ndset-batch-35_04_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,,4,166010,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw92ndset_batch_35,92,fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img05_2026-05-27_145114.png,fw92ndset-batch-35_05_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw92ndset_batch_35/Cropped_Images/fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img05_2026-05-27_145114.png,images/fw92ndset-batch-35_05_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,,5,205869,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw92ndset_batch_35,92,fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img06_2026-05-27_145118.png,fw92ndset-batch-35_06_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw92ndset_batch_35/Cropped_Images/fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img06_2026-05-27_145118.png,images/fw92ndset-batch-35_06_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,,6,228178,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw92ndset_batch_35,92,fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img07_2026-05-27_145122.png,fw92ndset-batch-35_07_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw92ndset_batch_35/Cropped_Images/fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img07_2026-05-27_145122.png,images/fw92ndset-batch-35_07_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,,7,164410,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw92ndset_batch_35,92,fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img08_2026-05-27_145127.png,fw92ndset-batch-35_08_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw92ndset_batch_35/Cropped_Images/fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img08_2026-05-27_145127.png,images/fw92ndset-batch-35_08_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,,8,217438,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw92ndset_batch_35,92,fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img09_2026-05-27_145131.png,fw92ndset-batch-35_09_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw92ndset_batch_35/Cropped_Images/fw92ndset_batch_35_small-and-plush-colorful-nanny-vintage-chenille-bathrobe-upc_img09_2026-05-27_145131.png,images/fw92ndset-batch-35_09_fw92ndset-batch-35-small-and-plush-colorful-nanny-vintage-chenille-bat.jpg,,9,169232,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw94thset_batch_36,94,fw94thset_batch_36_large-heavy-and-plush-peacock-under-arbor-at-midnight-vintag_img01_2026-05-27_153315.png,fw94thset-batch-36_01_fw94thset-batch-36-large-heavy-and-plush-peacock-under-arbor-at-midnig.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw94thset_batch_36/Cropped_Images/fw94thset_batch_36_large-heavy-and-plush-peacock-under-arbor-at-midnight-vintag_img01_2026-05-27_153315.png,images/fw94thset-batch-36_01_fw94thset-batch-36-large-heavy-and-plush-peacock-under-arbor-at-midnig.jpg,,1,336133,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw94thset_batch_36,94,fw94thset_batch_36_large-heavy-and-plush-peacock-under-arbor-at-midnight-vintag_img02_2026-05-27_153321.png,fw94thset-batch-36_02_fw94thset-batch-36-large-heavy-and-plush-peacock-under-arbor-at-midnig.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw94thset_batch_36/Cropped_Images/fw94thset_batch_36_large-heavy-and-plush-peacock-under-arbor-at-midnight-vintag_img02_2026-05-27_153321.png,images/fw94thset-batch-36_02_fw94thset-batch-36-large-heavy-and-plush-peacock-under-arbor-at-midnig.jpg,,2,230800,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw94thset_batch_36,94,fw94thset_batch_36_large-heavy-and-plush-peacock-under-arbor-at-midnight-vintag_img03_2026-05-27_153326.png,fw94thset-batch-36_03_fw94thset-batch-36-large-heavy-and-plush-peacock-under-arbor-at-midnig.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw94thset_batch_36/Cropped_Images/fw94thset_batch_36_large-heavy-and-plush-peacock-under-arbor-at-midnight-vintag_img03_2026-05-27_153326.png,images/fw94thset-batch-36_03_fw94thset-batch-36-large-heavy-and-plush-peacock-under-arbor-at-midnig.jpg,,3,241368,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw94thset_batch_36,94,fw94thset_batch_36_large-heavy-and-plush-peacock-under-arbor-at-midnight-vintag_img04_2026-05-27_153331.png,fw94thset-batch-36_04_fw94thset-batch-36-large-heavy-and-plush-peacock-under-arbor-at-midnig.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw94thset_batch_36/Cropped_Images/fw94thset_batch_36_large-heavy-and-plush-peacock-under-arbor-at-midnight-vintag_img04_2026-05-27_153331.png,images/fw94thset-batch-36_04_fw94thset-batch-36-large-heavy-and-plush-peacock-under-arbor-at-midnig.jpg,,4,218045,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw94thset_batch_36,94,fw94thset_batch_36_large-heavy-and-plush-peacock-under-arbor-at-midnight-vintag_img05_2026-05-27_153345.png,fw94thset-batch-36_05_fw94thset-batch-36-large-heavy-and-plush-peacock-under-arbor-at-midnig.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw94thset_batch_36/Cropped_Images/fw94thset_batch_36_large-heavy-and-plush-peacock-under-arbor-at-midnight-vintag_img05_2026-05-27_153345.png,images/fw94thset-batch-36_05_fw94thset-batch-36-large-heavy-and-plush-peacock-under-arbor-at-midnig.jpg,,5,228048,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw94thset_batch_36,94,fw94thset_batch_36_large-heavy-and-plush-peacock-under-arbor-at-midnight-vintag_img06_2026-05-27_153352.png,fw94thset-batch-36_06_fw94thset-batch-36-large-heavy-and-plush-peacock-under-arbor-at-midnig.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw94thset_batch_36/Cropped_Images/fw94thset_batch_36_large-heavy-and-plush-peacock-under-arbor-at-midnight-vintag_img06_2026-05-27_153352.png,images/fw94thset-batch-36_06_fw94thset-batch-36-large-heavy-and-plush-peacock-under-arbor-at-midnig.jpg,,6,280750,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
fw94thset_batch_36,94,fw94thset_batch_36_large-heavy-and-plush-peacock-under-arbor-at-midnight-vintag_img07_2026-05-27_153357.png,fw94thset-batch-36_07_fw94thset-batch-36-large-heavy-and-plush-peacock-under-arbor-at-midnig.jpg,/Users/kyle/Downloads/etsy_cropped_all_batches/MASTER_CLIENT_READY_Etsy_Image_Rescue_2026-05-29/02_All_Listings_By_Set/fw94thset_batch_36/Cropped_Images/fw94thset_batch_36_large-heavy-and-plush-peacock-under-arbor-at-midnight-vintag_img07_2026-05-27_153357.png,images/fw94thset-batch-36_07_fw94thset-batch-36-large-heavy-and-plush-peacock-under-arbor-at-midnig.jpg,,7,263904,candidate_only,Hosting copy is a high-quality JPEG. Original delivered PNG remains unchanged. Public URL not created in this environment.
